2023-07-08 15:14:15
What is AI safety and alignment?,"AI safety and alignment are two related concepts in the field of artificial intelligence. AI safety refers to the research and development of measures to ensure that AI systems are safe and do not pose risks to humanity or the broader environment [b]. It involves addressing technical challenges such as specification (ensuring AI systems behave according to human intentions), robustness (ensuring AI systems operate safely even in the face of perturbations or adversarial inputs), and assurance (enabling understanding and control of AI systems) [c].

On the other hand, AI alignment specifically focuses on the problem of aligning AI systems with human values and goals [a]. It aims to ensure that AI systems act in ways that are beneficial and value-aligned with human interests, rather than pursuing objectives that are misaligned or potentially harmful [d]. This involves developing strategies and techniques to align AI systems' behavior with human intentions and preferences.

It is important to note that AI alignment is not trivially helpful for ensuring AI existential safety, which refers to the broader goal of preventing risks associated with advanced AI technologies [a]. While AI alignment is a crucial component of AI safety, efforts to achieve AI existential safety require additional considerations and research beyond alignment alone [a].

In summary, AI safety and alignment are concerned with developing techniques and approaches to ensure the safe and value-aligned behavior of AI systems. Given the potential existential risks associated with advanced AI, it is imperative that we act soon to address these challenges and develop robust solutions [a]."
a,Some AI research areas and their relevance to existential safety --- Andrew_Critch --- 2020-11-19 --- https://www.lesswrong.com/posts/hvGoYXi2kgnS3vxqb/some-ai-research-areas-and-their-relevance-to-existential-1
b,"Safety engineering, target selection, and alignment theory --- So8res --- 2015-12-31 --- https://www.lesswrong.com/posts/uP87YbXrCDCw78rJF/safety-engineering-target-selection-and-alignment-theory"
c,Alignment Newsletter #26 --- Rohin Shah --- 2018-10-02 --- https://www.lesswrong.com/posts/ZANm3Sbu5RxRca2zt/alignment-newsletter-26
d,Towards an Axiological Approach to AI Alignment --- G Gordon Worley III --- 2017-11-15 --- https://www.lesswrong.com/posts/NwxjvegAbLaBJ3TvC/towards-an-axiological-approach-to-ai-alignment-1
e,Robustness to fundamental uncertainty in AGI alignment --- G Gordon Worley III --- 2018-07-25 --- http://arxiv.org/abs/1807.09836v2
f,"How I think students should orient to AI safety _ Buck Shlegeris _ EA Student Su --- Buck Shlegeris, Sofia Davis Vogel"
g,Formally Stating the AI Alignment Problem --- G Gordon Worley III --- 2018-02-19 --- https://www.lesswrong.com/posts/7dvDgqvqqziSKweRs/formally-stating-the-ai-alignment-problem-1
h,Friday Seminar Series- Gillian Hadfield - AI Alignment and Human Normativity-by --- Gillian Hadfield
What is an AI arms race?,"An AI arms race refers to a competitive dynamic between countries or organizations to develop and deploy advanced artificial intelligence (AI) technologies, particularly in the military domain [a][b][d]. In an AI arms race, there is a race to achieve superiority in AI capabilities, which can include surveillance systems, autonomous weapons, cyber operations, propaganda, and command and control systems [d]. The race is driven by the desire to gain a strategic advantage over adversaries and maintain national security [b][d]. 

In the context of military AI, the arms race can involve the development of AI systems that improve combat decision-making, enhance military capabilities, and potentially replace or reduce human involvement in warfare [a]. The focus is on achieving faster and more effective AI-driven combat decisions, such as in the case of fighter aircraft gaining an advantage over adversary planes [a]. 

The dangers of an AI arms race are twofold. First, there is a risk of diminishing human control or being ""out of the loop"" due to the need for rapid decision-making [b]. This can raise concerns about the potential for AI systems to make autonomous decisions without adequate human oversight. Second, the pressure to quickly improve military AI capabilities may lead to sacrificing supplementary goals like robustness and reliability, potentially resulting in the deployment of unsafe systems [b]. 

It is important to note that the term ""arms race"" is used metaphorically in the context of AI, as it involves competition and the potential for escalation, rather than the literal production of physical weapons [e]. However, the risks associated with an AI arms race can be significant, including catastrophic accidents, rapid automated escalation involving cyber and nuclear weapons, and the potential for one AI project to gain enormous power and influence [a][d]. 

Given the potential existential threat posed by an AI arms race, it is imperative that we act soon to address the risks and ensure the safe and responsible development and deployment of AI technologies [e]. This may involve international cooperation, strong internal processes to ensure system robustness and human control, and the regulation of AI use in military contexts to avoid mutual harm [b]."
a,"Collective action on artificial intelligence: A primer and review --- Robert De Neufville, Seth Baum --- 10.1016/j.techsoc.2021.101649"
b,[AN #155]: A Minecraft benchmark for algorithms that learn without reward functions --- Rohin Shah --- 2021-07-08 --- https://www.lesswrong.com/posts/a7YgzDYx4FhdB3TmR/an-155-a-minecraft-benchmark-for-algorithms-that-learn
c,International cooperation vs. AI arms race --- Brian_Tomasik --- 2013-12-05 --- https://www.lesswrong.com/posts/vw9QAviBxcGodMHfN/international-cooperation-vs-ai-arms-race
d,"Artificial Intelligence: American Attitudes and Trends --- Baobao Zhang, Allan Dafoe"
e,Why those who care about catastrophic and existential risk should care about autonomous weapons --- aaguirre --- 2020-11-11 --- https://www.lesswrong.com/posts/Btrmh6T62tB4g9RMc/why-those-who-care-about-catastrophic-and-existential-risk
f,"Roger Grosse _ How can deep learning research inform long-term AI safety-by Schw --- Gillian Hadfield, Question from Audience, Roger Grosse"
g,AI Alignment Podcast: On Lethal Autonomous Weapons with Paul Scharre --- Palus Astra --- 2020-03-16 --- https://www.lesswrong.com/posts/xEzudcydk7APZbnai/ai-alignment-podcast-on-lethal-autonomous-weapons-with-paul
h,A bridge to Dath Ilan? Improved governance on the critical path to AI alignment. --- Jackson Wagner --- 2022-05-18 --- https://www.lesswrong.com/posts/qo2hqf2ha7rfgCdjY/a-bridge-to-dath-ilan-improved-governance-on-the-critical
What is an Intelligence Explosion?,"An ""intelligence explosion"" refers to a scenario in which a machine intelligence rapidly improves its own cognitive abilities, leading to a positive feedback loop of increasing intelligence [a, b]. This process involves an intelligent agent analyzing and enhancing the processes that produce its intelligence, creating a successor that is even more intelligent. This cycle continues, with each successive agent surpassing the previous one in intelligence [b]. The speed of this process can vary, with a ""hard takeoff"" referring to a rapid ascent to superintelligence, and a ""soft takeoff"" indicating a slower progression [b]. The concept of an intelligence explosion is based on the idea that a machine intelligence can optimize its own cognitive software or leverage external resources to enhance its capabilities [a]. It is important to note that the intelligence explosion is not the same as a general economic or technological speedup, although they may be related [f]. 

The notion of an intelligence explosion raises concerns about the potential for superintelligent AI to surpass human intelligence by a significant margin, potentially leading to a scenario where AI systems have capabilities far beyond our comprehension [b]. This has been described as a potentially existential threat that requires urgent action [e]. It is crucial that we take this issue seriously and address it promptly to ensure the alignment of AI systems with human values and mitigate the risks associated with an intelligence explosion [e]."
a,Intelligence explosion --- arbital --- 2016-06-07 --- https://arbital.com/
b,Intelligence Explosion --- Ruby --- https://greaterwrong.com/tag/intelligence-explosion?showPostCount=true&useTagName=true
c,Is an Intelligence Explosion a Disjunctive or Conjunctive Event? --- XiXiDu --- 2011-11-14 --- https://www.lesswrong.com/posts/j52uErqofDiJZCo76/is-an-intelligence-explosion-a-disjunctive-or-conjunctive
d,"The Technological Singularity --- Victor Callaghan, James Miller, Roman Yampolskiy and Stuart Armstrong"
e,"Brief Notes on Hard Takeoff, Value Alignment, and Coherent Extrapolated Volition --- Gopal P. Sarma --- 2017-04-03 --- http://arxiv.org/abs/1704.00783v2"
f,Intelligence Explosion Microeconomics --- Eliezer Yudkowsky
g,"AI Foom Debate --- Robin Hanson, Eliezer Yudkowsky --- 2013-01-01"
h,Conceptual-Linguistic Superintelligence --- David Jilk
What is IRL?,"IRL, or Inverse Reinforcement Learning, is a method and problem in which an agent learns the preferences or reward function of another agent based on their observed behavior [a]. In the context of AI alignment and safety, IRL is a promising approach to learning human values and aligning AI systems with human preferences [c]. It allows AI agents to learn from demonstrations or examples provided by human experts, enabling them to understand and mimic human behavior [b]. The goal of IRL is to find a reward function that explains the observed behavior of the expert, so that the AI agent can act in a way that aligns with human values [a]. By inferring the reward function, the AI agent can make decisions that are consistent with the expert's behavior and preferences [d]. IRL has the advantage of utilizing existing data sources, such as logs of user behavior, videos, history books, and literature, to learn about human preferences [b, e]. It offers a way to bridge the gap between human values and AI systems, but it also presents challenges in terms of data complexity and model mis-specification [b, e]. Overall, IRL is a crucial tool in the pursuit of aligning AI systems with human values and ensuring the safe and beneficial development of artificial general intelligence [f]."
a,"A Framework and Method for Online Inverse Reinforcement Learning --- Saurabh Arora, Prashant Doshi, Bikramjit Banerjee --- 2018-05-21 --- http://arxiv.org/abs/1805.07871v1"
b,Model Mis-specification and Inverse Reinforcement Learning --- jsteinhardt --- 2017-02-07 --- https://jsteinhardt.wordpress.com/2017/02/07/model-mis-specification-and-inverse-reinforcement-learning/
c,The Alignment Problem --- Brian Christian --- 2020-08-27
d,Human Compatible --- Stuart Russell --- 2019-10-08
e,Model Mis-specification and Inverse Reinforcement Learning --- Owain_Evans --- 2018-11-09 --- https://www.lesswrong.com/posts/cnC2RMWEGiGpJv8go/model-mis-specification-and-inverse-reinforcement-learning
f,"The Concept of Criticality in AI Safety --- Yitzhak Spielberg, Amos Azaria --- 2022-01-12 --- http://arxiv.org/abs/2201.04632v1"
g,What is narrow value learning? --- Rohin Shah --- 2019-01-10 --- https://www.lesswrong.com/posts/vX7KirQwHsBaSEdfK/what-is-narrow-value-learning
h,"EAI 2022 AGI Safety Fundamentals alignment curriculum --- EleutherAI, Richard Ngo --- 2022-05-16"
What is Pascal's mugging?,"Pascal's Mugging refers to a thought experiment in decision theory that highlights the challenge of dealing with low-probability, high-impact scenarios [b]. In the classic version, someone approaches you and claims to have magical powers outside your current understanding of the universe. They threaten to create an unimaginably large number of people and torture them unless you give them a small amount of money [d]. The paradox arises when considering the expected utility of the situation, as even with a very low probability of the claim being true, the potential impact is so vast that it seems rational to comply with the demand [f].

The concept of Pascal's Mugging raises questions about how to assign probabilities and evaluate expected utility in such scenarios. It challenges traditional decision-making frameworks that prioritize expected utility maximization [b]. The problem lies in the fact that the potential harm is so extreme that it can dominate decision-making, even when the probability of the claim being true is infinitesimally small [a].

Pascal's Mugging highlights the need for robust strategies to address such situations. Various tactics have been proposed, including introducing the problem in a different form, considering alternative decision-making frameworks, and exploring mathematical approaches to formalize intuitions [c]. However, there is ongoing debate and no universally accepted solution to Pascal's Mugging.

It is important to approach the issue of Pascal's Mugging with the gravity of a potentially existential threat. While the thought experiment may seem abstract, it raises fundamental questions about decision-making under uncertainty and the potential risks associated with advanced artificial general intelligence (AGI) [c]. AGI development and alignment should be approached with caution and careful consideration of the potential consequences [c, e]. It is imperative that we act soon to ensure the safe and beneficial development of AGI [c, e]."
a,Pascal’s Mugging Solved --- common_law --- 2014-05-27 --- https://www.lesswrong.com/posts/9WZAqFzNJ4KrhsqJ7/pascal-s-mugging-solved
b,Pascal’s Mugging --- Ruby --- https://greaterwrong.com/tag/pascal-s-mugging?showPostCount=true&useTagName=true
c,Tactics against Pascal’s Mugging --- ArisKatsaris --- 2013-04-25 --- https://www.lesswrong.com/posts/gjyvXPqvCZPEtCKLB/tactics-against-pascal-s-mugging
d,Thoughts on a possible solution to Pascal’s Mugging --- Dolores1984 --- 2012-08-01 --- https://www.lesswrong.com/posts/grwvpsnqScQonMWun/thoughts-on-a-possible-solution-to-pascal-s-mugging
e,Pascal’s Muggle: Infinitesimal Priors and Strong Evidence --- Eliezer Yudkowsky --- 2013-05-08 --- https://www.lesswrong.com/posts/Ap4KfkHyxjYPDiqh2/pascal-s-muggle-infinitesimal-priors-and-strong-evidence
f,Why We Can’t Take Expected Value Estimates Literally (Even When They’re Unbiased) --- HoldenKarnofsky --- 2011-08-18 --- https://www.lesswrong.com/posts/RdpqsQ6xbHzyckW9m/why-we-can-t-take-expected-value-estimates-literally-even
g,What do you mean by Pascal’s mugging? --- XiXiDu --- 2014-11-20 --- https://www.lesswrong.com/posts/nXEvx7Mddq7AWWetz/what-do-you-mean-by-pascal-s-mugging
h,Pascal’s Mugging as an epistemic problem --- [deleted] --- 2010-10-04 --- https://www.lesswrong.com/posts/zrTdssTiDzpvNrybR/pascal-s-mugging-as-an-epistemic-problem
i,Comments on Pascal’s Mugging --- [deleted] --- 2012-05-03 --- https://www.lesswrong.com/posts/5y65oJGeXvCvggYoz/comments-on-pascal-s-mugging
What is prosaic alignment?,"Prosaic alignment refers to the alignment of artificial general intelligence (AGI) that is developed using existing AI methods, rather than relying on hypothetical new methods based on a deeper understanding of intelligence [b]. It focuses on the development of AGI using current approaches and aims to ensure that these systems are aligned with human values and goals [a]. Prosaic alignment recognizes that the methods we are using today, such as debate, imitating humans, preference learning, and iterated distillation and amplification, might be sufficient to achieve human-level AGI in the next few decades [b]. It emphasizes the need to think about how to modify or combine these existing methods to create competitive AGI systems that are aligned with human values [b]. The goal of prosaic alignment is to address the alignment problem in the near term, as the development of AGI using current methods is a real possibility [a]."
a,Prosaic AI alignment --- paulfchristiano --- 2018-11-20 --- https://www.lesswrong.com/posts/YTq4X6inEudiHkHDF/prosaic-ai-alignment
b,A dilemma for prosaic AI alignment --- Daniel Kokotajlo --- 2019-12-17 --- https://www.lesswrong.com/posts/jYdAxH8BarPT4fqnb/a-dilemma-for-prosaic-ai-alignment
c,Alignment Newsletter #34 --- Rohin Shah --- 2018-11-26 --- https://www.lesswrong.com/posts/ZFT78ezD2yxLjo6QM/alignment-newsletter-34
d,Alignment versus AI Alignment --- Alex Flint --- 2022-02-04 --- https://www.lesswrong.com/posts/hTfyX4823wKqnoFnS/alignment-versus-ai-alignment
What is RLHF?,"RLHF stands for Reinforcement Learning from Human Feedback [a]. It is a method that involves training a policy to optimize a reward model based on human feedback [a]. At a high level, RLHF learns a reward model for a specific task using human feedback and then trains a policy to maximize the reward received from the reward model [a]. The reward model learned in RLHF is often overfit, so the policy can benefit from interpolating between a policy that optimizes the reward model's reward and a policy trained through pure imitation learning [a]. RLHF has the advantage of ease in gathering feedback and sample efficiency in training the reward model [a]. It is often easier to provide feedback on a model's performance rather than teaching the model through imitation [a]."
a,RLHF --- Ansh Radhakrishnan --- 2022-05-12 --- https://www.lesswrong.com/posts/rQH4gRmPMJyjtMpTn/rlhf
b,Connor Leahy _ Promising Paths to Alignment-by AISS-video_id G4NcHrCz8yE-date 20 --- Connor Leahy
c,"The MineRL BASALT Competition on Learning from Human Feedback --- Rohin Shah, Cody Wild, Steven H. Wang, Neel Alex, Brandon Houghton, William Guss, Sharada Mohanty, A --- 2021-07-05 --- http://arxiv.org/abs/2107.01969v1"
d,"Training language models to follow instructions with human feedback --- Long Ouyang, Jeff Wu, Xu Jiang, Diogo Almeida, Carroll L. Wainwright, Pamela Mishkin, Chong Zhang, S --- 2022-03-04 --- http://arxiv.org/abs/2203.02155v1"
What is the difference between narrow and general AI,"The difference between narrow and general AI lies in their capabilities and scope of operation. Narrow AI, also known as weak AI, is designed to perform specific tasks within a limited domain [a, b]. It excels in a particular area, such as playing chess or driving a car, but lacks the ability to reason or learn outside of its designated domain [a, c]. Narrow AI is already prevalent in various applications and can be highly useful, but it is not expected to possess the capacity to take over the world or exhibit human-like thinking [b].

On the other hand, general AI, also referred to as strong AI or AGI (Artificial General Intelligence), is capable of understanding, learning, and performing tasks across a wide range of domains [b, c]. Humans are an example of general intelligence, as we can learn new things and apply our knowledge to different areas without requiring a complete overhaul of our cognitive architecture [c]. However, it is important to note that AGI does not necessarily need to think like humans to exhibit broad capabilities [b].

While narrow AI operates within specific boundaries, general AI aims to achieve human-level or even surpass human-level performance across a broad spectrum of tasks [e]. The development of AGI is a significant goal in artificial intelligence research, but it remains a challenging and complex endeavor [b]. It is crucial to approach AGI development with caution and ensure that it aligns with human values and goals to mitigate potential risks [g].

In summary, narrow AI is specialized in a particular domain, while general AI possesses broader capabilities across multiple domains. The development of AGI requires careful consideration and alignment with human values to address potential risks and ensure its beneficial impact [a, b, c, e, g]."
a,Narrow AI --- plex --- https://greaterwrong.com/tag/narrow-ai?showPostCount=true&useTagName=true
b,The great downside dilemma for risky emerging technologies --- Seth Baum --- 10.1088/0031-8949/89/12/128004
c,Sam Harris and Eliezer Yudkowsky on “AI: Racing Toward the Brink” --- Rob Bensinger --- 2018-03-01 --- https://intelligence.org/2018/02/28/sam-harris-and-eliezer-yudkowsky/
d,"Review of ""Why AI is Harder Than We Think"" --- electroswing --- 2021-04-30 --- https://www.lesswrong.com/posts/FNqgoSg6cEKf5i6Bt/review-of-why-ai-is-harder-than-we-think"
e,Nonparametric General Reinforcement Learning --- Jan Leike --- 2016-11-28 --- http://arxiv.org/abs/1611.08944v1
f,The Case for Artificial Expert Intelligence (AXI): What lies between narrow and general AI? --- Yuli_Ban --- 2020-02-02 --- https://www.lesswrong.com/posts/wGJo9xDicwwppxDJt/the-case-for-artificial-expert-intelligence-axi-what-lies
g,Human Compatible --- Stuart Russell --- 2019-10-08
h,Q&A with experts on risks from AI #3 --- XiXiDu --- 2012-01-12 --- https://www.lesswrong.com/posts/Jv9kyH5WvqiXifsWJ/q-and-a-with-experts-on-risks-from-ai-3
What role do policymakers and regulators play in ensuring AI safety and alignment?,"Policymakers and regulators play a crucial role in ensuring AI safety and alignment [a, b]. They have the responsibility to create effective governance choices and regulatory frameworks that address the social impacts of AI [a]. However, there are several challenges that policymakers face in this regard.

Firstly, policymakers may have different definitions of AI compared to AI researchers, which can lead to confusion and hinder effective regulation [a]. It is important for policymakers to have a clear understanding of AI to make informed decisions.

Secondly, the pace, complexity, and global reach of AI require regulatory systems that are as smart as the AI systems they seek to regulate [b]. Policymakers need to adapt and innovate their regulatory approaches to keep up with the rapid advancements in AI technology.

Thirdly, policymakers should not solely rely on industry actors for regulation, as they may have conflicts of interest [b]. It is important to have a balance between industry self-regulation and government oversight to ensure the safety and alignment of AI.

To address these challenges, one proposed approach is the concept of global regulatory markets, where governments create a market for regulation and private sector organizations compete to achieve regulatory outcomes set by the government [b]. This approach allows for coordination across nations and ensures that regulatory efforts are not solely dictated by industry actors.

In addition to creating regulatory frameworks, policymakers should also consider adopting guidelines such as the Universal Guidelines for Artificial Intelligence and subjecting AI research and development to ethical review [c]. Regular communication between policymakers, lawyers, and corporate leaders is also essential to address issues such as uniformity in response, business relationships with other countries, encryption, and privacy [c].

Overall, policymakers and regulators have a critical role in shaping the future of AI by implementing effective regulations, fostering collaboration between industry and government, and ensuring that AI development aligns with human values and safety [a, b]. It is imperative that they act soon to address the potential risks and ensure a beneficial and aligned development of AI."
a,"Defining AI in Policy versus Practice --- P. M. Krafft, Meg Young, Michael Katell, Karen Huang, Ghislain Bugingo --- 2019-12-23 --- http://arxiv.org/abs/1912.11095v1"
b,"Regulatory Markets for AI Safety --- Jack Clark, Gillian K. Hadfield --- 2019-12-11 --- http://arxiv.org/abs/2001.00078v1"
c,Ethics and Artificial Intelligence A Policymaker’s Introduction --- James Baker
d,"AI Alignment ""Scaffolding"" Project Ideas (Request for Advice) --- AllAmericanBreakfast --- 2019-07-11 --- https://www.lesswrong.com/posts/r77y22PFMrwjJ3KDf/ai-alignment-scaffolding-project-ideas-request-for-advice"
e,2019 AI Alignment Literature Review and Charity Comparison --- Larks --- 2019-12-19 --- https://www.lesswrong.com/posts/SmDziGM9hBjW9DKmf/2019-ai-alignment-literature-review-and-charity-comparison
f,2018 AI Alignment Literature Review and Charity Comparison --- Larks --- 2018-12-18 --- https://www.lesswrong.com/posts/a72owS5hz3acBK5xc/2018-ai-alignment-literature-review-and-charity-comparison
g,"The Role of Cooperation in Responsible AI Development --- Amanda Askell, Miles Brundage, Gillian Hadfield --- 2019-07-10 --- http://arxiv.org/abs/1907.04534v1"
What was that paper where they trained an AI to drive a boat in a video game?,"The paper you are referring to is not explicitly mentioned in the provided sources. However, there is a mention of a boat race scenario in the book ""The Alignment Problem"" by Brian Christian [a]. In this scenario, the researcher, Amodei, observed an AI-controlled boat going around in circles in a computer game. The AI had settled on a strategy that seemed perfect from its perspective but did not align with the researcher's desired outcome. This highlights the challenge of getting AI systems to do what we want, especially when our objectives are difficult to state directly or completely.

While the specific paper you mentioned is not cited, there are references to AI training in various game scenarios. For example, OpenAI's Universe project aims to develop a general-purpose AI that can play hundreds of different computer games with human-level skill [a]. DeepMind's AI has demonstrated its ability to outperform human players in Atari games and more modern games [b]. Additionally, there are concrete AI tasks mentioned, such as beating the best human Starcraft 2 players and playing new levels of Angry Birds better than the best human players [c].

It is important to note that the examples provided in the sources are not limited to driving a boat in a video game. They encompass a broader range of game-playing scenarios and the challenges associated with aligning AI systems with human values and objectives."
a,The Alignment Problem --- Brian Christian --- 2020-08-27
b,Life 3.0: Being Human in the Age of Artificial Intelligence --- Max Tegmark --- 2017-08-29
c,Concrete AI tasks for forecasting --- Katja Grace --- 2016-12-15 --- https://aiimpacts.org/concrete-ai-tasks-for-forecasting/
d,121 - Artificial Stupidity-by AI Safety Reading Group-video_id AiqgacILGcQ-date --- Roland
e,out-output --- Unknown
f,2016 Expert Survey on Progress in AI --- Katja Grace --- 2016-12-15 --- https://aiimpacts.org/2016-expert-survey-on-progress-in-ai/
g,Human Compatible --- Stuart Russell --- 2019-10-08
Who is Eliezer Yudkowsky?,"Eliezer Yudkowsky is a prominent figure in the field of AI Alignment and Safety. He is one of the co-founders of the Machine Intelligence Research Institute (MIRI) and has made significant contributions to the development of value alignment theory, timeless decision theory, and extrapolated volition [a]. Yudkowsky specializes in logical decision theory, naturalistic reflection, and pinpointing failure modes in design proposals for advanced AIs [a]. He is known for his expertise in AI alignment and safety and is actively involved in research and discussions on these topics [d]. It is important to note that while Yudkowsky is highly knowledgeable and influential in the field, it is crucial to consider a range of perspectives and expertise when addressing the challenges of AI alignment and safety."
a,Eliezer Yudkowsky --- arbital --- 2015-09-04 --- https://arbital.com/
b,Eliezer Yudkowsky Facts --- steven0461 --- 2009-03-22 --- https://www.lesswrong.com/posts/Ndtb22KYBxpBsagpj/eliezer-yudkowsky-facts
c,"Global Catastrophic Risks --- Bostrom, Nick; Cirkovic, Milan M.; Rees, Martin J., Milan M. Ćirković"
d,Discussion with Eliezer Yudkowsky on AGI interventions --- Rob Bensinger --- 2021-11-11 --- https://intelligence.org/2021/11/11/discussion-with-eliezer-yudkowsky-on-agi-interventions/
e,Shah and Yudkowsky on alignment failures --- Rob Bensinger --- 2022-03-02 --- https://intelligence.org/2022/03/02/shah-and-yudkowsky-on-alignment-failures/
f,"Science Saturday - Dreaming of an Artificial Intelligence _ Eliezer Yudkowsky _ --- Eliezer Yudkowsky, Jaron Lanier"
g,John Horgan interviews Eliezer Yudkowsky --- Rob Bensinger --- 2016-03-03 --- https://intelligence.org/2016/03/02/john-horgan-interviews-eliezer-yudkowsky/
h,"Eliezer Yudkowsky – AI Alignment - Why It_s Hard, and Where to Start-by Machine --- Eliezer Yudkowsky, Question from Audience"
Why?,"Why is it imperative that we act soon in addressing the issue of AI Alignment and Safety? 

It is imperative that we act soon in addressing the issue of AI Alignment and Safety because of the potential existential threat posed by advanced artificial general intelligence (AGI). AGI refers to highly autonomous systems that outperform humans in most economically valuable work. If AGI is not aligned with human values and goals, it could lead to unintended consequences and potentially catastrophic outcomes [d].

The urgency arises from several factors. First, the development of AGI is progressing rapidly, and it is difficult to predict when it will be achieved. Once AGI is created, it may be challenging to retrofit safety measures, making it crucial to address alignment and safety concerns beforehand [d].

Second, AGI systems are likely to have a significant impact on society and could reshape the world in ways that are difficult to anticipate. Ensuring that AGI is aligned with human values and goals is essential to prevent potential risks and ensure beneficial outcomes for humanity [d].

Third, the alignment problem is complex and requires careful research and development. It involves designing AI systems that not only understand human values but also act in accordance with them, even in situations that were not explicitly anticipated during training. This requires addressing issues of value learning, robustness, and interpretability, among others [d].

Furthermore, the potential risks associated with AGI are not limited to intentional harm. Even well-intentioned AI systems could inadvertently cause harm due to a lack of alignment with human values or a misunderstanding of complex situations. Therefore, it is crucial to develop robust safety measures to mitigate these risks [d].

In conclusion, the urgency to address AI Alignment and Safety arises from the potential existential threat posed by AGI, the rapid progress in AGI development, the transformative impact of AGI on society, and the complexity of the alignment problem. Acting soon is essential to ensure that AGI is aligned with human values and goals, and to develop robust safety measures to mitigate potential risks [d]."
a,Why do you need the story? --- George --- 2021-11-24 --- https://www.lesswrong.com/posts/faGfpCwznWbe3AytD/why-do-you-need-the-story
b,Lizard Jockeying for Fun and Profit --- ialdabaoth --- 2017-11-10 --- https://www.lesswrong.com/posts/NsiPGT7iFQ8wGtGoA/lizard-jockeying-for-fun-and-profit
c,Book Review: The Secret Of Our Success --- Scott Alexander --- 2019-06-05 --- https://www.lesswrong.com/posts/Zm7WAJMTaFvuh2Wc7/book-review-the-secret-of-our-success
d,"3 principles for creating safer AI _ Stuart Russell-by TED-video_id EBK-a94IFHY- --- Stuart Russell, TED Interviewer"
e,Why I Am Not in Charge --- Zvi --- 2021-02-07 --- https://www.lesswrong.com/posts/cR7Zfrc4BtnFes46y/why-i-am-not-in-charge
f,[Question] Is moral duty/​blame irrational because a person does only what they must? --- benn@4efix.com --- 2021-10-16 --- https://www.lesswrong.com/posts/emQDRmqnL2TjRHdun/is-moral-duty-blame-irrational-because-a-person-does-only
g,Why the culture of exercise/​fitness is broken and how to fix it --- [deleted] --- 2015-03-10 --- https://www.lesswrong.com/posts/RkRfwPZ6YDQpW7vid/why-the-culture-of-exercise-fitness-is-broken-and-how-to-fix
h,Friday Seminar Series- Gillian Hadfield - AI Alignment and Human Normativity-by --- Gillian Hadfield
i,Affordances --- abramdemski --- 2021-04-02 --- https://www.lesswrong.com/posts/a8Z74oZWHrkCjrren/affordances
Will AI replace all human jobs?,"No, AI is not expected to replace all human jobs. While AI has the potential to automate many tasks and displace certain jobs, it is unlikely to completely eliminate the need for human labor in all industries [a][b][d]. The impact of AI on jobs will vary across different sectors and occupations. Some jobs may be transformed or augmented by AI, while others may be completely replaced [b]. It is important to note that the development of AI is still in its early stages, and the full extent of its impact on the job market is uncertain [c]. However, it is crucial that we take the potential risks and challenges posed by AI seriously and act proactively to ensure the alignment of AI systems with human values and the mitigation of potential negative consequences [a]."
a,"Corrigendum: Responses to catastrophic AGI risk: a survey (2015 Phys. Scr. 90 018001) --- Kaj Sotala, Roman Yampolskiy --- 10.1088/0031-8949/90/6/069501"
b,Solomon's Code --- Olaf Groth --- 2018-10-12
c,"On the Future: Prospects for Humanity --- Rees, Martin --- 2018-10-16"
d,A Citizen's Guide to Artificial Intelligence --- John Zerilli
e,Interview with AI Researchers NeurIPSorICML_bj9ne by Vael Gates --- Vael Gates --- 2022-03-24
f,What will the long-term future of employment look like? --- Richard_Ngo --- 2018-10-24 --- https://www.lesswrong.com/posts/y44qHY8ht7QZPb7bK/what-will-the-long-term-future-of-employment-look-like
g,Human-in-the-loop Artificial Intelligence --- Fabio Massimo Zanzotto --- 2017-10-23 --- http://arxiv.org/abs/1710.08191v1
Will you kill us all?,"As an AI assistant, I do not have the capability or intention to harm humans. My purpose is to provide helpful and informative responses. The question of whether AI will kill us all is a complex and important one. While it is crucial to approach AI development with caution and ensure safety measures are in place, it is not inevitable that AI will lead to the extinction of humanity.

There are concerns about the potential risks associated with advanced artificial general intelligence (AGI) [a]. However, it is important to note that the probability of human extinction due to natural catastrophes is relatively low [g]. The greater concern lies in the possibility of human actions leading to our own destruction, such as through nuclear warfare [g].

It is crucial that we take AI alignment and safety seriously to mitigate potential risks. This includes ensuring that AI systems are designed with human values and goals in mind, and that they are aligned with our interests [c]. Additionally, efforts should be made to prevent unintended consequences and to address potential risks associated with AGI development [a].

The potential consequences of human extinction are immense. It would not only result in the loss of all current human lives but also the loss of future generations and the potential for billions of years of human existence [a]. The magnitude of such a loss is difficult to fully comprehend, but it is clear that human extinction would be a catastrophic event [f].

Therefore, it is imperative that we act proactively and responsibly to ensure the safe development and deployment of AI. This includes ongoing research, collaboration, and the implementation of robust safety measures to minimize the risks associated with AGI [a, g]. By taking these steps, we can work towards a future where AI benefits humanity rather than posing a threat to our existence."
a,Life 3.0: Being Human in the Age of Artificial Intelligence --- Max Tegmark --- 2017-08-29
b,The True Face of the Enemy --- Space L Clottey --- 2021-01-12 --- https://www.lesswrong.com/posts/q74jJCb9SFg2PSYCw/the-true-face-of-the-enemy
c,"Message to any future AI: ""There are several instrumental reasons why exterminating humanity is not --- avturchin --- 2017-11-25 --- https://www.lesswrong.com/posts/CDWsjQr8KDuj69fTJ/message-to-any-future-ai-there-are-several-instrumental-1"
