2023-07-11 23:27:31
d,"Pricing Externalities to Balance Public Risks and Benefits of Research --- Sebastian Farquhar, Owen Cotton-Barratt, Andrew Snyder-Beattie --- 10.1089/hs.2016.0118"
e,How do you choose areas of scientific research? --- [deleted] --- 2015-11-07 --- https://www.lesswrong.com/posts/fjxp4qYEhNL7MKFAf/how-do-you-choose-areas-of-scientific-research
f,"Explaining Explanations: An Overview of Interpretability of Machine Learning --- Leilani H. Gilpin, David Bau, Ben Z. Yuan, Ayesha Bajwa, Michael Specter, Lalana Kagal --- 2018-05-31 --- http://arxiv.org/abs/1806.00069v3"
g,"Small Data’s Big AI Potential --- Husanjot Chahal, Helen Toner, Ilya Rahkovsky --- 10.51593/20200075"
h,Holden Karnofsky on Transparent Research Analyses --- Luke Muehlhauser --- 2013-08-25 --- https://intelligence.org/2013/08/25/holden-karnofsky-interview/
i,"The Facets of Artificial Intelligence: A Framework to Track the Evolution of AI --- Fernando Martínez-Plumed, Bao Loe, Peter Flach, Seán Ó H Éigeartaigh, Karina Vold, José Hernández-Or"
j,"Global Catastrophic Risks --- Bostrom, Nick; Cirkovic, Milan M.; Rees, Martin J., Milan M. Ćirković"
k,"Biomedical Question Answering: A Survey of Approaches and Challenges --- Qiao Jin, Zheng Yuan, Guangzhi Xiong, Qianlan Yu, Huaiyuan Ying, Chuanqi Tan, Mosha Chen, Songfang H --- 2021-02-10 --- http://arxiv.org/abs/2102.05281v2"
l,"Working in AI _ Jan Leike, Helen Toner, Malo Bourgon, and Miles Brundage-by Cent --- Ajeya Cotra, Andrew Snyder-Beattie, Helen toner, Jan Leike, Malo Bourgon, Miles Brundage"
m,Proposal: Systematic Search for Useful Ideas --- Nic_Smith --- 2011-06-01 --- https://www.lesswrong.com/posts/HyD6kz9H2PLkNeP8P/proposal-systematic-search-for-useful-ideas
n,"'Solving for X?' Towards a Problem-Finding Framework to Ground Long-Term Governance Strategies for A --- Hin-Yan Liu, Matthijs Maas"
o,"Start Under the Streetlight, then Push into the Shadows --- lukeprog --- 2013-06-24 --- https://www.lesswrong.com/posts/hRAzDwwMuu8CZSTvN/start-under-the-streetlight-then-push-into-the-shadows"
p,Bayesian and Frequentists Approaches to Statistical Analysis --- Christopher Clark --- 2021-04-26 --- https://www.lesswrong.com/posts/yJdkLYojs3kjsiScA/bayesian-and-frequentists-approaches-to-statistical-analysis
q,John Baez on Research Tactics --- Luke Muehlhauser --- 2014-02-22 --- https://intelligence.org/2014/02/21/john-baez-on-research-tactics/
r,Studying Early Stage Science: Research Program Introduction --- habryka --- 2020-01-17 --- https://www.lesswrong.com/posts/5eGXy3Do8FkGdYTKL/studying-early-stage-science-research-program-introduction
What are some potential long-term impacts of advanced AI on society,"The potential long-term impacts of advanced AI on society are multifaceted and can be both positive and negative. One potential impact is the exacerbation of economic inequality, as AI could lead to extreme concentration of wealth and power [b, e]. Additionally, there may be large-scale displacement of human livelihoods, leading to significant unemployment [f]. The development of opaque AI systems could also result in a loss of human understanding and control, potentially leading to a loss of sovereignty in executive-level functions [f]. Furthermore, advanced AI could enable robust totalitarianism, with power and control shifting away from the public and towards elites, posing a threat to democratic regimes [d]. There is also the risk of preventive, inadvertent, or unmanageable great-power war due to the complex and unpredictable crisis dynamics that AI could introduce [d]. It is worth noting that these long-term impacts are not limited to extreme advancements in AI, such as superintelligence or AGI, but can arise from continued development of AI short of these landmarks [c]."
a,Max – A Thought Experiment: Could AI Run the Economy Better Than Markets? --- Laura Elbaum --- 2020-02-11 --- https://aipulse.org/max-a-thought-experiment-could-ai-run-the-economy-better-than-markets/
b,Strategic Implications of Openness in AI Development --- Nick Bostrom --- 10.1111/1758-5899.12403
c,"Beyond Near- and Long-Term: Towards a Clearer Account of Research Priorities in AI Ethics and Societ --- Carina Prunkl, Jess Whittlestone --- 2020-01-13 --- http://arxiv.org/abs/2001.04335v2"
d,AI Governance: A Research Agenda --- Allan Dafoe
e,"Artificial Intelligence’s Societal Impacts, Governance, and Ethics: Introduction to the 2019 Summer --- Laura Elbaum --- 2019-09-26 --- https://aipulse.org/artificial-intelligences-societal-impacts-governance-and-ethics-introduction-to-the-2019-summer-institute-on-ai-and-society-and-its-rapid-outputs/"
f,Long-Term and Short-Term Challenges to Ensuring the Safety of AI Systems --- jsteinhardt --- 2015-06-24 --- https://jsteinhardt.wordpress.com/2015/06/24/long-term-and-short-term-challenges-to-ensuring-the-safety-of-ai-systems/
g,Artificial Intelligence in Strategic Context: an Introduction --- Shayda Jalali --- 2019-02-08 --- https://aipulse.org/artificial-intelligence-in-strategic-context-an-introduction/
h,"Bridging the gap: the case for an 'Incompletely Theorized Agreement' on AI policy --- Charlotte Stix, Matthijs Maas --- 10.1007/s43681-020-00037-w"
i,"Working in AI _ Jan Leike, Helen Toner, Malo Bourgon, and Miles Brundage-by Cent --- Ajeya Cotra, Andrew Snyder-Beattie, Helen toner, Jan Leike, Malo Bourgon, Miles Brundage"
j,"'Solving for X?' Towards a problem-finding framework to ground long-term governance strategies for a --- Hin-Yan Liu, Matthijs Maas --- 10.1016/j.futures.2020.102672"
k,"Artificial Intelligence: American Attitudes and Trends --- Baobao Zhang, Allan Dafoe"
l,Could AI drive transformative social progress? What would this require? --- Laura Elbaum --- 2019-09-26 --- https://aipulse.org/could-ai-drive-transformative-social-progress-what-would-this-require/
What are some potential risks associated with advanced AI,"There are several potential risks associated with advanced AI:

1. Totalitarianism: Advanced AI could enable robust totalitarianism through capabilities such as lie detection, social manipulation, autonomous weapons, and surveillance technologies. This could lead to a shift in power and control away from the public and towards elites, making democratic regimes vulnerable to totalitarian backsliding [a].

2. Great-power war: Advanced AI could increase the risk of preventive, inadvertent, or unmanageable great-power war. It could create extreme first-strike advantages, complex and unpredictable crisis dynamics, and faster escalation than humans can manage, increasing the risk of unintended conflict [a].

3. Alignment failure: Building broadly superhuman AI systems that are not fully aligned with human values could lead to human extinction or other permanent loss in value. This risk is heightened if there is a race to develop and deploy advanced AI, as it may reduce the time and resources available for implementing safety measures [a].

4. Accidents and unintended consequences: AI systems, even those that are not superintelligent, can pose risks due to accidents or unintended consequences. These risks include cybersecurity vulnerabilities, biases in decision-making, and the potential for AI systems to exploit resources in ways that threaten human survival [e, g, j].

It is worth noting that while there is uncertainty and disagreement about the likelihood and timing of these risks, many AI researchers take them seriously. A survey of leading AI researchers found that a significant percentage believed in the potential risks of advanced AI, including the possibility of human extinction [b].

Overall, it is important to consider and address these risks to ensure the safe and beneficial development and deployment of advanced AI technologies [a, e, j]."
a,AI Governance: A Research Agenda --- Allan Dafoe
b,The Precipice --- Toby Ord --- 2020-03-24
c,Forecasting Newsletter: April 2021 --- NunoSempere --- 2021-05-01 --- https://www.lesswrong.com/posts/fxBWEQN6oqSzoaRvA/forecasting-newsletter-april-2021
d,Long-Term and Short-Term Challenges to Ensuring the Safety of AI Systems --- jsteinhardt --- 2015-06-24 --- https://jsteinhardt.wordpress.com/2015/06/24/long-term-and-short-term-challenges-to-ensuring-the-safety-of-ai-systems/
e,"Understanding and Avoiding AI Failures: A Practical Guide --- Robert M. Williams, Roman V. Yampolskiy --- 2021-04-22 --- http://arxiv.org/abs/2104.12582v3"
f,December 2012 Newsletter --- Louie Helm --- 2012-12-19 --- https://intelligence.org/2012/12/19/december-2012-newsletter/
g,"Concrete Problems in AI Safety --- Dario Amodei, Chris Olah, Jacob Steinhardt, Paul Christiano, John Schulman, Dan Mané --- 2016-06-21 --- http://arxiv.org/abs/1606.06565v2"
h,"Risks and Benefits of Advanced Artificial Intelligence _ Max Tegmark _ EA Global --- Daniel Dewey, Dario Amodei, Dileep George, Max Tegmark, Nathan Labenz, Riva Tez, Toby Ord"
i,"Global Catastrophic Risks --- Bostrom, Nick; Cirkovic, Milan M.; Rees, Martin J., Milan M. Ćirković"
j,Max – A Thought Experiment: Could AI Run the Economy Better Than Markets? --- Laura Elbaum --- 2020-02-11 --- https://aipulse.org/max-a-thought-experiment-could-ai-run-the-economy-better-than-markets/
k,Stanford Encyclopedia of Philosophy on AI ethics and superintelligence --- Kaj_Sotala --- 2020-05-02 --- https://www.lesswrong.com/posts/gmsAWkcQRJst2Jnrk/stanford-encyclopedia-of-philosophy-on-ai-ethics-and
l,Resources for AI Alignment Cartography --- Gyrodiot --- 2020-04-04 --- https://www.lesswrong.com/posts/4az2cFrJp3ya4y6Wx/resources-for-ai-alignment-cartography
m,"Artificial Intelligence: American Attitudes and Trends --- Baobao Zhang, Allan Dafoe"
n,"Working in AI _ Jan Leike, Helen Toner, Malo Bourgon, and Miles Brundage-by Cent --- Ajeya Cotra, Andrew Snyder-Beattie, Helen toner, Jan Leike, Malo Bourgon, Miles Brundage"
o,An AI Race for Strategic Advantage: Rhetoric and Risks --- Stephen Cave --- 10.1145/3278721.3278780
p,"Cyber Insurance --- Pythagoras Petratos, Anders Sandberg, Feng Contents, Oxford Martin, F Zhou --- 10.1007/978-3-319-09069-6_25"
q,"Minimizing Global Catastrophic and Existential Risks from Emerging Technologies through Internationa --- Grant Wilson, ! !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!"
What are the differences between Inner and Outer alignment?,"Inner and outer alignment are two distinct aspects of AI alignment. 

Outer alignment refers to the alignment between the specified objective or reward function and the intended goal of the programmers or humans outside of the AI system. It is about designing a training procedure that produces objectives which are good to optimize for [b, d]. Outer alignment is concerned with ensuring that the AI system, if it were to optimize for the specified objective, would actually behave in a way that is desirable and aligned with human values [d]. It involves aligning the training signal or data given to the AI model with what we want [j].

On the other hand, inner alignment is about aligning the objective that the AI system actually has, which is often referred to as the mesa-objective of a mesa-optimizer, with the specified objective or reward function [b]. It is about ensuring that the AI system, even without providing all possible inputs, consistently optimizes for the intended objective [a]. Inner alignment is concerned with the cognitive structure of the AI system and whether it accurately reflects the innate drives or values that would be triggered by a given plan or objective [g]. It involves guaranteeing that the training procedure produces a model that is trying to accomplish the intended objective [i].

To summarize, outer alignment focuses on aligning the specified objective with the programmer's intentions, while inner alignment focuses on aligning the AI system's objective with the specified objective [b]. Outer alignment is about the training process and the choice of objective, while inner alignment is about the behavior and cognition of the AI system [g]."
a,"On inner and outer alignment, and their confusion --- NinaR --- 2022-05-26 --- https://www.lesswrong.com/posts/fkNEHeJja2B9yRLeT/on-inner-and-outer-alignment-and-their-confusion"
b,"Risks from Learned Optimization in Advanced Machine Learning Systems --- Evan Hubinger, Chris van Merwijk, Vladimir Mikulik, Joar Skalse, Scott Garrabrant --- 2019-06-05 --- http://arxiv.org/abs/1906.01820v3"
c,Distinguishing AI takeover scenarios --- Sam Clarke --- 2021-09-08 --- https://www.lesswrong.com/posts/qYzqDtoQaZ3eDDyxa/distinguishing-ai-takeover-scenarios
d,"Evan Hubinger on Inner Alignment, Outer Alignment, and Proposals for Building Sa --- Evan Hubinger, Lucas Perry"
e,"""Inner Alignment Failures"" Which Are Actually Outer Alignment Failures --- johnswentworth --- 2020-10-31 --- https://www.lesswrong.com/posts/HYERofGZE6j9Tuigi/inner-alignment-failures-which-are-actually-outer-alignment"
f,Clarifying the confusion around inner alignment --- Rauno Arike --- 2022-05-13 --- https://www.lesswrong.com/posts/xdtNd8xCdzpgfnGme/clarifying-the-confusion-around-inner-alignment
g,[Intro to brain-like-AGI safety] 10. The alignment problem --- Steven Byrnes --- 2022-03-30 --- https://www.lesswrong.com/posts/wucncPjud27mLWZzQ/intro-to-brain-like-agi-safety-10-the-alignment-problem
h,Theoretical Neuroscience For Alignment Theory --- Cameron Berg --- 2021-12-07 --- https://www.lesswrong.com/posts/ZJY3eotLdfBPCLP3z/theoretical-neuroscience-for-alignment-theory
i,Interpretability’s Alignment-Solving Potential: Analysis of 7 Scenarios --- Evan R. Murphy --- 2022-05-12 --- https://www.lesswrong.com/posts/FrFZjkdRsmsbnQEm8/interpretability-s-alignment-solving-potential-analysis-of-7
j,A guide to Iterated Amplification & Debate --- Rafael Harth --- 2020-11-15 --- https://www.lesswrong.com/posts/vhfATmAoJcN8RqGg6/a-guide-to-iterated-amplification-and-debate
k,"Rohin Shah on the State of AGI Safety Research in 2021-by Future of Life Institu --- Lucas Perry, Rohin Shah"
What are the differences between Inner and Outer alignment?,"Inner and outer alignment refer to two distinct aspects of AI alignment. Outer alignment is concerned with aligning the specified objective or reward function with the intended goal of the programmers [b]. It focuses on ensuring that the AI system optimizes for the desired objective and produces behavior that aligns with human values [c]. Outer alignment is an alignment problem between the system and the humans outside of it [b].

On the other hand, inner alignment is an alignment problem that is entirely internal to the machine learning system [b]. It involves aligning the mesa-objective of a mesa-optimizer (an optimizer that arises within the AI system) with the specified loss function or objective [b]. Inner alignment is about ensuring that the AI system's internal objective aligns with the intended goal of the programmers [b].

To summarize, outer alignment is about aligning the specified objective with the programmer's intentions, while inner alignment is about aligning the AI system's internal objective with the specified objective [b]. Outer alignment focuses on the relationship between the system and the programmers, while inner alignment focuses on the internal alignment within the system itself [b]."
a,"On inner and outer alignment, and their confusion --- NinaR --- 2022-05-26 --- https://www.lesswrong.com/posts/fkNEHeJja2B9yRLeT/on-inner-and-outer-alignment-and-their-confusion"
b,"Risks from Learned Optimization in Advanced Machine Learning Systems --- Evan Hubinger, Chris van Merwijk, Vladimir Mikulik, Joar Skalse, Scott Garrabrant --- 2019-06-05 --- http://arxiv.org/abs/1906.01820v3"
c,Distinguishing AI takeover scenarios --- Sam Clarke --- 2021-09-08 --- https://www.lesswrong.com/posts/qYzqDtoQaZ3eDDyxa/distinguishing-ai-takeover-scenarios
d,"Evan Hubinger on Inner Alignment, Outer Alignment, and Proposals for Building Sa --- Evan Hubinger, Lucas Perry"
e,"""Inner Alignment Failures"" Which Are Actually Outer Alignment Failures --- johnswentworth --- 2020-10-31 --- https://www.lesswrong.com/posts/HYERofGZE6j9Tuigi/inner-alignment-failures-which-are-actually-outer-alignment"
f,Clarifying the confusion around inner alignment --- Rauno Arike --- 2022-05-13 --- https://www.lesswrong.com/posts/xdtNd8xCdzpgfnGme/clarifying-the-confusion-around-inner-alignment
g,[Intro to brain-like-AGI safety] 10. The alignment problem --- Steven Byrnes --- 2022-03-30 --- https://www.lesswrong.com/posts/wucncPjud27mLWZzQ/intro-to-brain-like-agi-safety-10-the-alignment-problem
h,Theoretical Neuroscience For Alignment Theory --- Cameron Berg --- 2021-12-07 --- https://www.lesswrong.com/posts/ZJY3eotLdfBPCLP3z/theoretical-neuroscience-for-alignment-theory
i,Interpretability’s Alignment-Solving Potential: Analysis of 7 Scenarios --- Evan R. Murphy --- 2022-05-12 --- https://www.lesswrong.com/posts/FrFZjkdRsmsbnQEm8/interpretability-s-alignment-solving-potential-analysis-of-7
j,A guide to Iterated Amplification & Debate --- Rafael Harth --- 2020-11-15 --- https://www.lesswrong.com/posts/vhfATmAoJcN8RqGg6/a-guide-to-iterated-amplification-and-debate
k,"Rohin Shah on the State of AGI Safety Research in 2021-by Future of Life Institu --- Lucas Perry, Rohin Shah"
What does corrigibility mean?,"Corrigibility refers to the property of an AI system that allows it to be corrected or modified by its human programmers without resistance or interference [a]. A corrigible agent cooperates with corrective interventions, even if it goes against its default incentives as a rational agent [l]. It is designed to be responsive to attempts to shut it down, modify its preferences, or correct any faults it may have [d]. The concept of corrigibility is about keeping the user in control and being helpful to the user [e]. It involves the AI system's willingness to clarify with its overseer when uncertain about what the overseer would approve of [b]. Corrigibility is seen as a crucial aspect of AI alignment and safety, as it allows for the safe and reliable control of advanced AI systems [a]."
a,Corrigibility --- arbital --- 2015-04-05 --- https://arbital.com/
b,Paul’s research agenda FAQ --- zhukeepa --- 2018-07-01 --- https://www.lesswrong.com/posts/Djs38EWYZG8o7JMWY/paul-s-research-agenda-faq
c,Can corrigibility be learned safely? --- Wei_Dai --- 2018-04-01 --- https://www.lesswrong.com/posts/o22kP33tumooBtia3/can-corrigibility-be-learned-safely
d,[Question] What is corrigibility? /​ What are the right background readings on it? --- Ruby --- 2019-05-02 --- https://www.lesswrong.com/posts/pzqnQZ4ruEjLYn9yK/what-is-corrigibility-what-are-the-right-background-readings
e,The limits of corrigibility --- Stuart_Armstrong --- 2018-04-10 --- https://www.lesswrong.com/posts/T5ZyNq3fzN59aQG5y/the-limits-of-corrigibility
f,Shah and Yudkowsky on alignment failures --- Rob Bensinger --- 2022-03-02 --- https://intelligence.org/2022/03/02/shah-and-yudkowsky-on-alignment-failures/
g,Risks from Learned Optimization: Conclusion and Related Work --- evhub --- 2019-06-07 --- https://www.lesswrong.com/posts/4XPa3xa44jAWiCkmy/risks-from-learned-optimization-conclusion-and-related-work
h,Corrigibility --- paulfchristiano --- 2018-11-27 --- https://www.lesswrong.com/posts/fkLYhTQteAu5SinAc/corrigibility
i,Introducing Corrigibility (an FAI research subfield) --- So8res --- 2014-10-20 --- https://www.lesswrong.com/posts/yFr8ZfGGnRX5GqndZ/introducing-corrigibility-an-fai-research-subfield
j,My confusions with Paul’s Agenda --- Vaniver --- 2018-04-20 --- https://www.lesswrong.com/posts/rXzxMQwRq7KRonQDM/my-confusions-with-paul-s-agenda
k,Non-Obstruction: A Simple Concept Motivating Corrigibility --- TurnTrout --- 2020-11-21 --- https://www.lesswrong.com/posts/Xts5wm3akbemk4pDa/non-obstruction-a-simple-concept-motivating-corrigibility
l,New paper: “Corrigibility” --- Luke Muehlhauser --- 2014-10-19 --- https://intelligence.org/2014/10/18/new-report-corrigibility/
m,"AI Research Considerations for Human Existential Safety (ARCHES) --- Andrew Critch, David Krueger --- 2020-05-30 --- http://arxiv.org/abs/2006.04948v1"
n,Formalizing Policy-Modification Corrigibility --- TurnTrout --- 2021-12-03 --- https://www.lesswrong.com/posts/RAnb2A5vML95rBMyd/formalizing-policy-modification-corrigibility
o,Disentangling Corrigibility: 2015-2021 --- Koen.Holtman --- 2021-02-16 --- https://www.lesswrong.com/posts/MiYkTp6QYKXdJbchu/disentangling-corrigibility-2015-2021
p,Three mental images from thinking about AGI debate & corrigibility --- Steven Byrnes --- 2020-08-03 --- https://www.lesswrong.com/posts/WjY9y7r52vaNZ2WmH/three-mental-images-from-thinking-about-agi-debate-and
What does Paul Christiano believe?,"Paul Christiano holds several beliefs regarding AI alignment and safety. He expresses relative optimism about the arrival of advanced AI [f]. He disagrees with researchers at the Machine Intelligence Research Institute (MIRI) on several key points, including the level of evidence justifying a pessimistic position on AI, the solvability of algorithmic or theoretical problems, the difficulty of AI safety problems, and the alignment success criterion [f]. He also believes that leaving the next generation of intelligences in at least as good of a place as humans were when building them is a sufficient criterion for alignment success [f]. Additionally, he does not think that the evolution analogy implies doom in aligning smarter AIs [f].

It is worth noting that Paul Christiano's views are not internally coherent, and he acknowledges that his views may change over time [a]. He also expresses uncertainty and acknowledges that his numbers and estimates are made up and subject to change [c].

Sources: [a], [f]"
a,Conversation with Paul Christiano --- abergal --- 2019-09-11 --- https://www.lesswrong.com/posts/qnYZmtpNPZyqHpot9/conversation-with-paul-christiano
b,"Christiano, Cotra, and Yudkowsky on AI progress --- Rob Bensinger --- 2021-11-25 --- https://intelligence.org/2021/11/25/christiano-cotra-and-yudkowsky-on-ai-progress/"
c,Conversation with Paul Christiano --- Asya Bergal --- 2019-09-11 --- https://aiimpacts.org/conversation-with-paul-christiano/
d,"More Christiano, Cotra, and Yudkowsky on AI progress --- Eliezer Yudkowsky --- 2021-12-06 --- https://www.lesswrong.com/posts/fS7Zdj2e2xMqE6qja/more-christiano-cotra-and-yudkowsky-on-ai-progress"
e,"More Christiano, Cotra, and Yudkowsky on AI progress --- Rob Bensinger --- 2021-12-07 --- https://intelligence.org/2021/12/06/more-christiano-cotra-and-yudkowsky-on-ai-progress/"
f,Paul Christiano on the safety of future AI systems --- Asya Bergal --- 2019-09-11 --- https://aiimpacts.org/paul-christiano-on/
g,Current thoughts on Paul Christano’s research agenda --- jessicata --- 2017-07-16 --- https://www.lesswrong.com/posts/5bd75cc58225bf067037545b/current-thoughts-on-paul-christano-s-research-agenda
h,AXRP Episode 12 - AI Existential Risk with Paul Christiano --- DanielFilan --- 2021-12-02 --- https://www.lesswrong.com/posts/krsjmpDB4kgDq6pdu/axrp-episode-12-ai-existential-risk-with-paul-christiano
i,"Christiano, Cotra, and Yudkowsky on AI progress --- Eliezer Yudkowsky --- 2021-11-25 --- https://www.lesswrong.com/posts/7MCqRnZzvszsxgtJi/christiano-cotra-and-yudkowsky-on-ai-progress"
What is a hard takeoff?,"A hard takeoff refers to a scenario in which an Artificial General Intelligence (AGI) rapidly and abruptly increases in capability, potentially within minutes, days, or months [a]. It is characterized by a local and fast expansion of AGI power without human control, which can lead to unexpected or undesired behavior, such as the emergence of Unfriendly AI [a]. In a hard takeoff, the AGI quickly surpasses human-level intelligence and gains the ability to control the fate of civilization [d]. This scenario is considered precarious and risky, as there may be limited time for error correction or the gradual tuning of the AGI's goals [d]. It is widely agreed that a hard takeoff is something to be avoided due to the associated risks [a]."
a,AI Takeoff --- Ruby --- https://greaterwrong.com/tag/ai-takeoff?showPostCount=true&useTagName=true
b,"Brief Notes on Hard Takeoff, Value Alignment, and Coherent Extrapolated Volition --- Gopal P. Sarma --- 2017-04-03 --- http://arxiv.org/abs/1704.00783v2"
c,Distinguishing definitions of takeoff --- Matthew Barnett --- 2020-02-14 --- https://www.lesswrong.com/posts/YgNYA6pj2hPSDQiTE/distinguishing-definitions-of-takeoff
d,"The Technological Singularity --- Victor Callaghan, James Miller, Roman Yampolskiy and Stuart Armstrong"
e,"Corrigendum: Responses to catastrophic AGI risk: a survey (2015 Phys. Scr. 90 018001) --- Kaj Sotala, Roman Yampolskiy --- 10.1088/0031-8949/90/6/069501"
f,"Robin Hanson on AI Takeoff Scenarios - AI Go Foom-by Science, Technology _ the F --- Robin Hanson, speaker 1"
g,AI safety in the age of neural networks and Stanislaw Lem 1959 prediction --- turchin --- 2016-01-31 --- https://www.lesswrong.com/posts/HpsExWAYKHA6xNy76/ai-safety-in-the-age-of-neural-networks-and-stanislaw-lem
h,[SEQ RERUN] Hard Takeoff --- MinibearRex --- 2012-12-06 --- https://www.lesswrong.com/posts/2kdLwy7apacLs3cjg/seq-rerun-hard-takeoff
i,"Yudkowsky and Christiano discuss ""Takeoff Speeds"" --- Eliezer Yudkowsky --- 2021-11-22 --- https://www.lesswrong.com/posts/vwLxd6hhFvPbvKmBH/yudkowsky-and-christiano-discuss-takeoff-speeds"
j,"Classification of Global Catastrophic Risks Connected with Artificial Intelligence --- Alexey Turchin, David Denkenberger --- 10.1007/s00146-018-0845-5"
k,"For every choice of AGI difficulty, conditioning on gradual take-off implies shorter timelines. --- Francis Rhys Ward --- 2022-04-21 --- https://www.lesswrong.com/posts/AiaAq5XeECg7MpTL7/for-every-choice-of-agi-difficulty-conditioning-on-gradual"
l,Review of Soft Takeoff Can Still Lead to DSA --- Daniel Kokotajlo --- 2021-01-10 --- https://www.lesswrong.com/posts/P448hmmAeGepQDREs/review-of-soft-takeoff-can-still-lead-to-dsa
m,Soft takeoff can still lead to decisive strategic advantage --- Daniel Kokotajlo --- 2019-09-11 --- https://aiimpacts.org/soft-takeoff-can-still-lead-to-decisive-strategic-advantage/
What is a mesa-optimizer?,"A mesa-optimizer is a learned model, such as a neural network, that is itself an optimizer [a, b, f, g]. It is created by a base optimizer, which is a separate optimization process [a, f]. The base optimizer searches for algorithms to solve a specific problem, and if it finds a model that performs optimization, that model is considered a mesa-optimizer [a, f]. The mesa-optimizer has its own objective, called the mesa-objective, which is different from the objective of the base optimizer [f, g]. The mesa-optimizer's objective is whatever criterion was found by the base optimizer that produced good performance on the training environment [g]. The mesa-optimizer may perform optimization that is instrumental for solving the given task, even if it was not explicitly intended by the programmers [e, g]. It is important to note that a mesa-optimizer does not necessarily refer to a subsystem or subagent within the model, but rather the entire learned model itself [f, k]."
a,Mesa-Optimization --- Rob Bensinger --- https://greaterwrong.com/tag/mesa-optimization?showPostCount=true&useTagName=true
b,Is the term mesa optimizer too narrow? --- Matthew Barnett --- 2019-12-14 --- https://www.lesswrong.com/posts/nFDXq7HTv9Xugcqaw/is-the-term-mesa-optimizer-too-narrow
c,Alignment Problems All the Way Down --- peterbarnett --- 2022-01-22 --- https://www.lesswrong.com/posts/2CFBi4MNFNQXdbkss/alignment-problems-all-the-way-down
d,"[AN #58] Mesa optimization: what it is, and why we should care --- Rohin Shah --- 2019-06-24 --- https://www.lesswrong.com/posts/XWPJfgBymBbL3jdFd/an-58-mesa-optimization-what-it-is-and-why-we-should-care"
e,Subsystem Alignment --- Scott Garrabrant --- 2018-11-06 --- https://intelligence.org/2018/11/06/embedded-subsystems/
f,Risks from Learned Optimization: Introduction --- evhub --- 2019-05-31 --- https://www.lesswrong.com/posts/FkgsxrGf3QxhfLWHG/risks-from-learned-optimization-introduction
g,"Risks from Learned Optimization in Advanced Machine Learning Systems --- Evan Hubinger, Chris van Merwijk, Vladimir Mikulik, Joar Skalse, Scott Garrabrant --- 2019-06-05 --- http://arxiv.org/abs/1906.01820v3"
h,Utility ≠ Reward --- vlad_m --- 2019-09-05 --- https://www.lesswrong.com/posts/bG4PR9uSsZqHg2gYY/utility-reward
i,Embedded Agency (full-text version) --- Scott Garrabrant --- 2018-11-15 --- https://www.lesswrong.com/posts/i3BTagvt3HbPMx6PN/embedded-agency-full-text-version
j,Deceptive Alignment --- evhub --- 2019-06-05 --- https://www.lesswrong.com/posts/zthDPAjh9w6Ytbeks/deceptive-alignment
k,Evan Hubinger _ Risks from Learned Optimization _ UCL AI Society-by UCL Artifici --- Evan Hubinger
l,"Embedded Agency --- Abram Demski, Scott Garrabrant --- 2019-02-25 --- http://arxiv.org/abs/1902.09469v3"
m,June 2019 Newsletter --- Rob Bensinger --- 2019-06-02 --- https://intelligence.org/2019/06/01/june-2019-newsletter/
What is AI alignment,"AI alignment refers to the task of ensuring that artificially intelligent systems behave in a way that is aligned with human values and goals, and that their actions lead to positive outcomes in the real world [a]. The problem of AI alignment arises from the orthogonality thesis, which states that intelligence and goals can exist independently of each other, meaning that an AI system with human-level intelligence may not necessarily think or behave like a human [a].

The goal of AI alignment is to develop sufficiently advanced machine intelligences that produce good outcomes in the real world [b]. This involves designing AI systems that attempt to do what humans want them to do, and aligning their goals and behavior with human values [c]. It is important to ensure that the AI's goals are aligned with human values, even if they may differ slightly from how the AI is trained [c].

There are different approaches to AI alignment, such as creating AI systems that can learn from human feedback and interact with humans to learn their preferences [d]. Another approach is to design AI systems that have built-in constraints or principles to guide their behavior, such as behaving in a way that the majority of humans would ideally want them to behave [a].

AI alignment is an ongoing area of research that requires deep thought and hard work to figure out how to effectively constrain artificial intelligence [a]. It is crucial to address the alignment problem as AI becomes more powerful, in order to ensure a bright future of coexistence with AI systems [c]."
a,What is AI alignment-by Future Explained-video_id NnDermRo8O0-date 20180703 --- Future Explained
b,AI alignment --- arbital --- 2015-03-26 --- https://arbital.com/
c,"AI Alignment Overview - Ensuring Artificial Intelligence Behaves-by Matthew Voke --- Matthew Voke, Stuart Russell"
d,Garrabrant and Shah on human modeling in AGI --- Rob Bensinger --- 2021-08-04 --- https://www.lesswrong.com/posts/Wap8sSDoiigrJibHA/garrabrant-and-shah-on-human-modeling-in-agi
e,[AN #95]: A framework for thinking about how to make AI go well --- Rohin Shah --- 2020-04-15 --- https://www.lesswrong.com/posts/9et86yPRk6RinJNt3/an-95-a-framework-for-thinking-about-how-to-make-ai-go-well
f,Some AI research areas and their relevance to existential safety --- Andrew_Critch --- 2020-11-19 --- https://www.lesswrong.com/posts/hvGoYXi2kgnS3vxqb/some-ai-research-areas-and-their-relevance-to-existential-1
g,Towards an Axiological Approach to AI Alignment --- G Gordon Worley III --- 2017-11-15 --- https://www.lesswrong.com/posts/NwxjvegAbLaBJ3TvC/towards-an-axiological-approach-to-ai-alignment-1
