a,Intelligence explosion --- arbital --- 2016-06-07 --- https://arbital.com/,Intelligence explosion --- arbital --- 2016-06-07 --- https://arbital.com/
b,Intelligence Explosion --- Ruby --- https://greaterwrong.com/tag/intelligence-explosion?showPostCount=true&useTagName=true,Intelligence Explosion --- Ruby --- https://greaterwrong.com/tag/intelligence-explosion?showPostCount=true&useTagName=true
c,Is an Intelligence Explosion a Disjunctive or Conjunctive Event? --- XiXiDu --- 2011-11-14 --- https://www.lesswrong.com/posts/j52uErqofDiJZCo76/is-an-intelligence-explosion-a-disjunctive-or-conjunctive,Is an Intelligence Explosion a Disjunctive or Conjunctive Event? --- XiXiDu --- 2011-11-14 --- https://www.lesswrong.com/posts/j52uErqofDiJZCo76/is-an-intelligence-explosion-a-disjunctive-or-conjunctive
d,"The Technological Singularity --- Victor Callaghan, James Miller, Roman Yampolskiy and Stuart Armstrong","The Technological Singularity --- Victor Callaghan, James Miller, Roman Yampolskiy and Stuart Armstrong"
e,"Brief Notes on Hard Takeoff, Value Alignment, and Coherent Extrapolated Volition --- Gopal P. Sarma --- 2017-04-03 --- http://arxiv.org/abs/1704.00783v2","Brief Notes on Hard Takeoff, Value Alignment, and Coherent Extrapolated Volition --- Gopal P. Sarma --- 2017-04-03 --- http://arxiv.org/abs/1704.00783v2"
f,Intelligence Explosion Microeconomics --- Eliezer Yudkowsky,Intelligence Explosion Microeconomics --- Eliezer Yudkowsky
g,"AI Foom Debate --- Robin Hanson, Eliezer Yudkowsky --- 2013-01-01","AI Foom Debate --- Robin Hanson, Eliezer Yudkowsky --- 2013-01-01"
h,Conceptual-Linguistic Superintelligence --- David Jilk,Conceptual-Linguistic Superintelligence --- David Jilk
i,Intelligence Explosion analysis draft: introduction --- lukeprog --- 2011-11-14 --- https://www.lesswrong.com/posts/dEkSus8QzcCyEKNa6/intelligence-explosion-analysis-draft-introduction,Intelligence Explosion analysis draft: introduction --- lukeprog --- 2011-11-14 --- https://www.lesswrong.com/posts/dEkSus8QzcCyEKNa6/intelligence-explosion-analysis-draft-introduction
j,Promising research projects --- Katja Grace --- 2018-04-06 --- https://aiimpacts.org/promising-research-projects/,Promising research projects --- Katja Grace --- 2018-04-06 --- https://aiimpacts.org/promising-research-projects/
k,The Biointelligence Explosion --- algekalipso --- 2016-03-08 --- https://qualiacomputing.com/2016/03/08/the-biointelligence-explossion/,“Intelligence Explosion Microeconomics” Released --- Luke Muehlhauser --- 2013-04-29 --- https://intelligence.org/2013/04/29/intelligence-explosion-microeconomics-released/
l,“Intelligence Explosion Microeconomics” Released --- Luke Muehlhauser --- 2013-04-29 --- https://intelligence.org/2013/04/29/intelligence-explosion-microeconomics-released/,The Biointelligence Explosion --- algekalipso --- 2016-03-08 --- https://qualiacomputing.com/2016/03/08/the-biointelligence-explossion/
m,Toward an overview analysis of intelligence explosion --- lukeprog --- 2011-11-13 --- https://www.lesswrong.com/posts/ebRZPDBg5qff9oTs5/toward-an-overview-analysis-of-intelligence-explosion,Toward an overview analysis of intelligence explosion --- lukeprog --- 2011-11-13 --- https://www.lesswrong.com/posts/ebRZPDBg5qff9oTs5/toward-an-overview-analysis-of-intelligence-explosion
n,Intelligence Explosion analysis draft #2: snippet 1 --- lukeprog --- 2011-12-03 --- https://www.lesswrong.com/posts/rWwmRvp8FEKDZ49d6/intelligence-explosion-analysis-draft-2-snippet-1,Intelligence Explosion analysis draft #2: snippet 1 --- lukeprog --- 2011-12-03 --- https://www.lesswrong.com/posts/rWwmRvp8FEKDZ49d6/intelligence-explosion-analysis-draft-2-snippet-1
o,"Superintelligence: Paths, Dangers, Strategies --- Nick Bostrom","Superintelligence: Paths, Dangers, Strategies --- Nick Bostrom"
What is IRL?,"IRL, or Inverse Reinforcement Learning, is a framework and method for learning human values by inferring the reward function of an expert agent from observed behavior [f]. In IRL, an apprentice agent learns from demonstrations provided by an expert agent, with the goal of finding a reward function that explains the expert's behavior [f, j]. The expert's behavior is assumed to be optimal or approximately optimal in a given environment [j]. IRL is often used in the context of Markov Decision Processes (MDPs) and involves finding a reward function that maximizes the difference in value between the expert's policy and other policies [f]. The learned reward function can then be used to guide the behavior of the apprentice agent [f]. IRL has been applied in various domains, including robot learning from demonstrations and imitation learning [a, b].","Inverse Reinforcement Learning (IRL) is a framework for learning a reward function from the actions of an expert, often a human demonstrator [j]. It refers to both the problem and method by which an AI agent learns preferences of another agent (often considered an ""expert"") that explain the latter's observed behavior [a]. The learning agent is assumed to perfectly know the parameters of the Markov Decision Process (MDP) except the reward function, and its task is to find a reward function under which the expert's observed behavior is optimal [a]. 

IRL is a paradigm relying on Markov Decision Processes, where an apprentice AI agent is given a set of demonstrations from an expert solving some problem and its goal is to find a reward function that best explains the expert's behavior [f]. 

However, it's important to note that this problem is generally ill-posed because for any given behavior there are infinitely-many reward functions which align with the behavior [a]. Therefore, additional structure or properties are often imposed on the learned rewards to address this issue [l]. 

IRL is often used in imitation learning, where the AI system learns from demonstrations by a human teacher in controlled environments [a, g]. It has been applied to a number of problems, most related to the problems of learning from demonstrations and apprenticeship learning [l]."
a,"A Framework and Method for Online Inverse Reinforcement Learning --- Saurabh Arora, Prashant Doshi, Bikramjit Banerjee --- 2018-05-21 --- http://arxiv.org/abs/1805.07871v1","A Framework and Method for Online Inverse Reinforcement Learning --- Saurabh Arora, Prashant Doshi, Bikramjit Banerjee --- 2018-05-21 --- http://arxiv.org/abs/1805.07871v1"
b,Model Mis-specification and Inverse Reinforcement Learning --- jsteinhardt --- 2017-02-07 --- https://jsteinhardt.wordpress.com/2017/02/07/model-mis-specification-and-inverse-reinforcement-learning/,Model Mis-specification and Inverse Reinforcement Learning --- jsteinhardt --- 2017-02-07 --- https://jsteinhardt.wordpress.com/2017/02/07/model-mis-specification-and-inverse-reinforcement-learning/
c,The Alignment Problem --- Brian Christian --- 2020-08-27,The Alignment Problem --- Brian Christian --- 2020-08-27
d,Human Compatible --- Stuart Russell --- 2019-10-08,Human Compatible --- Stuart Russell --- 2019-10-08
e,Model Mis-specification and Inverse Reinforcement Learning --- Owain_Evans --- 2018-11-09 --- https://www.lesswrong.com/posts/cnC2RMWEGiGpJv8go/model-mis-specification-and-inverse-reinforcement-learning,Model Mis-specification and Inverse Reinforcement Learning --- Owain_Evans --- 2018-11-09 --- https://www.lesswrong.com/posts/cnC2RMWEGiGpJv8go/model-mis-specification-and-inverse-reinforcement-learning
f,"The Concept of Criticality in AI Safety --- Yitzhak Spielberg, Amos Azaria --- 2022-01-12 --- http://arxiv.org/abs/2201.04632v1","The Concept of Criticality in AI Safety --- Yitzhak Spielberg, Amos Azaria --- 2022-01-12 --- http://arxiv.org/abs/2201.04632v1"
g,What is narrow value learning? --- Rohin Shah --- 2019-01-10 --- https://www.lesswrong.com/posts/vX7KirQwHsBaSEdfK/what-is-narrow-value-learning,What is narrow value learning? --- Rohin Shah --- 2019-01-10 --- https://www.lesswrong.com/posts/vX7KirQwHsBaSEdfK/what-is-narrow-value-learning
h,"EAI 2022 AGI Safety Fundamentals alignment curriculum --- EleutherAI, Richard Ngo --- 2022-05-16","EAI 2022 AGI Safety Fundamentals alignment curriculum --- EleutherAI, Richard Ngo --- 2022-05-16"
i,Goodhart Ethology --- Charlie Steiner --- 2021-09-17 --- https://www.lesswrong.com/posts/z2BPxcFfhKho89D8L/goodhart-ethology,Goodhart Ethology --- Charlie Steiner --- 2021-09-17 --- https://www.lesswrong.com/posts/z2BPxcFfhKho89D8L/goodhart-ethology
j,"AGI Safety Literature Review --- Tom Everitt, Gary Lea, Marcus Hutter --- 2018-05-03 --- http://arxiv.org/abs/1805.01109v2","AGI Safety Literature Review --- Tom Everitt, Gary Lea, Marcus Hutter --- 2018-05-03 --- http://arxiv.org/abs/1805.01109v2"
k,"Cooperative Inverse Reinforcement Learning --- Dylan Hadfield-Menell, Anca Dragan, Pieter Abbeel, Stuart Russell","Cooperative Inverse Reinforcement Learning --- Dylan Hadfield-Menell, Anca Dragan, Pieter Abbeel, Stuart Russell"
l,"Multi-agent Inverse Reinforcement Learning for Certain General-sum Stochastic Games --- Xiaomin Lin, Stephen C. Adams, Peter A. Beling --- 2018-06-26 --- http://arxiv.org/abs/1806.09795v3","Multi-agent Inverse Reinforcement Learning for Certain General-sum Stochastic Games --- Xiaomin Lin, Stephen C. Adams, Peter A. Beling --- 2018-06-26 --- http://arxiv.org/abs/1806.09795v3"
m,"Towards Interactive Inverse Reinforcement Learning --- Stuart Armstrong, Jan Leike","Towards Interactive Inverse Reinforcement Learning --- Stuart Armstrong, Jan Leike"
n,"On the Feasibility of Learning, Rather than Assuming, Human Biases for Reward Inference --- Rohin Shah, Noah Gundotra, Pieter Abbeel, Anca D. Dragan --- 2019-06-23 --- http://arxiv.org/abs/1906.09624v1","On the Feasibility of Learning, Rather than Assuming, Human Biases for Reward Inference --- Rohin Shah, Noah Gundotra, Pieter Abbeel, Anca D. Dragan --- 2019-06-23 --- http://arxiv.org/abs/1906.09624v1"
o,Directions and desiderata for AI alignment --- paulfchristiano --- 2019-01-13 --- https://www.lesswrong.com/posts/kphJvksj5TndGapuh/directions-and-desiderata-for-ai-alignment,Directions and desiderata for AI alignment --- paulfchristiano --- 2019-01-13 --- https://www.lesswrong.com/posts/kphJvksj5TndGapuh/directions-and-desiderata-for-ai-alignment
What is Pascal's mugging?,"Pascal's Mugging refers to a thought experiment in decision theory that involves a scenario where a person makes an extravagant claim with a small or unstable probability estimate, but with a large associated payoff. The concept originated from the idea of Pascal's Wager, which was later extended to include scenarios with low probability but high consequences [b, g].

In the classic version of Pascal's Mugging, someone approaches an individual and threatens to use their magic powers to cause harm or create a vast number of people unless a certain demand is met [b, d]. The paradox arises when considering the expected utility of complying with the demand, even if the probability of the claim being true is extremely low. Traditional approaches to expected utility calculations can lead to counterintuitive conclusions, where the potential magnitude of the harm or benefit outweighs the low probability [f, k].

The problem of Pascal's Mugging can be seen as an epistemic challenge, as it raises questions about how to evaluate and assign probabilities to low-probability-high-stakes scenarios [h]. Various tactics have been proposed to address this problem, such as precommitting to ignore muggers or applying heuristics to assess the prior probability of such claims [c, i]. However, there is ongoing debate about the rational response to Pascal's Mugging and whether appeasing the mugger is the correct decision [i].

Overall, Pascal's Mugging highlights the difficulties in decision-making when faced with scenarios involving low probabilities and high consequences, and it prompts discussions about the limitations of traditional expected utility calculations [f, k, l].","Pascal's Mugging is a thought experiment in decision theory, which is a finite analogue of Pascal's Wager. The scenario involves a hypothetical mugger who approaches you and makes a seemingly outrageous claim: ""Give me five dollars, or I’ll use my magic powers from outside the Matrix to run a Turing machine that simulates and kills 3^^^^3 people"" [b]. The idea is that however small your probability is that the person is telling the truth, they can simply state a number that's grossly larger, and when you calculate the expected utility, it suggests you should give them the five dollars, along with pretty much anything else they ask for [d]. 

The problem arises from the fact that a rational agent chooses those actions with outcomes that, after being weighted by their probabilities, have a greater utility—in other words, those actions with greater expected utility. If an agent’s utilities over outcomes can potentially grow much faster than the probability of those outcomes diminishes, then it will be dominated by tiny probabilities of hugely important outcomes; speculations about low-probability-high-stakes scenarios will come to dominate its moral decision making [b]. 

This thought experiment is often used to highlight potential issues with naive expected utility maximization and the challenges of dealing with scenarios that involve low probabilities but extremely high stakes [d, e]."
a,Pascal’s Mugging Solved --- common_law --- 2014-05-27 --- https://www.lesswrong.com/posts/9WZAqFzNJ4KrhsqJ7/pascal-s-mugging-solved,Pascal’s Mugging Solved --- common_law --- 2014-05-27 --- https://www.lesswrong.com/posts/9WZAqFzNJ4KrhsqJ7/pascal-s-mugging-solved
b,Pascal’s Mugging --- Ruby --- https://greaterwrong.com/tag/pascal-s-mugging?showPostCount=true&useTagName=true,Pascal’s Mugging --- Ruby --- https://greaterwrong.com/tag/pascal-s-mugging?showPostCount=true&useTagName=true
c,Tactics against Pascal’s Mugging --- ArisKatsaris --- 2013-04-25 --- https://www.lesswrong.com/posts/gjyvXPqvCZPEtCKLB/tactics-against-pascal-s-mugging,Tactics against Pascal’s Mugging --- ArisKatsaris --- 2013-04-25 --- https://www.lesswrong.com/posts/gjyvXPqvCZPEtCKLB/tactics-against-pascal-s-mugging
d,Thoughts on a possible solution to Pascal’s Mugging --- Dolores1984 --- 2012-08-01 --- https://www.lesswrong.com/posts/grwvpsnqScQonMWun/thoughts-on-a-possible-solution-to-pascal-s-mugging,Thoughts on a possible solution to Pascal’s Mugging --- Dolores1984 --- 2012-08-01 --- https://www.lesswrong.com/posts/grwvpsnqScQonMWun/thoughts-on-a-possible-solution-to-pascal-s-mugging
e,Pascal’s Muggle: Infinitesimal Priors and Strong Evidence --- Eliezer Yudkowsky --- 2013-05-08 --- https://www.lesswrong.com/posts/Ap4KfkHyxjYPDiqh2/pascal-s-muggle-infinitesimal-priors-and-strong-evidence,Pascal’s Muggle: Infinitesimal Priors and Strong Evidence --- Eliezer Yudkowsky --- 2013-05-08 --- https://www.lesswrong.com/posts/Ap4KfkHyxjYPDiqh2/pascal-s-muggle-infinitesimal-priors-and-strong-evidence
f,Why We Can’t Take Expected Value Estimates Literally (Even When They’re Unbiased) --- HoldenKarnofsky --- 2011-08-18 --- https://www.lesswrong.com/posts/RdpqsQ6xbHzyckW9m/why-we-can-t-take-expected-value-estimates-literally-even,Why We Can’t Take Expected Value Estimates Literally (Even When They’re Unbiased) --- HoldenKarnofsky --- 2011-08-18 --- https://www.lesswrong.com/posts/RdpqsQ6xbHzyckW9m/why-we-can-t-take-expected-value-estimates-literally-even
g,What do you mean by Pascal’s mugging? --- XiXiDu --- 2014-11-20 --- https://www.lesswrong.com/posts/nXEvx7Mddq7AWWetz/what-do-you-mean-by-pascal-s-mugging,What do you mean by Pascal’s mugging? --- XiXiDu --- 2014-11-20 --- https://www.lesswrong.com/posts/nXEvx7Mddq7AWWetz/what-do-you-mean-by-pascal-s-mugging
h,Pascal’s Mugging as an epistemic problem --- [deleted] --- 2010-10-04 --- https://www.lesswrong.com/posts/zrTdssTiDzpvNrybR/pascal-s-mugging-as-an-epistemic-problem,Pascal’s Mugging as an epistemic problem --- [deleted] --- 2010-10-04 --- https://www.lesswrong.com/posts/zrTdssTiDzpvNrybR/pascal-s-mugging-as-an-epistemic-problem
i,Comments on Pascal’s Mugging --- [deleted] --- 2012-05-03 --- https://www.lesswrong.com/posts/5y65oJGeXvCvggYoz/comments-on-pascal-s-mugging,Comments on Pascal’s Mugging --- [deleted] --- 2012-05-03 --- https://www.lesswrong.com/posts/5y65oJGeXvCvggYoz/comments-on-pascal-s-mugging
j,Is AI Safety a Pascal's Mugging-by Robert Miles-video_id JRuNA2eK7w0-date 201905 --- Rob Miles,Is AI Safety a Pascal's Mugging-by Robert Miles-video_id JRuNA2eK7w0-date 201905 --- Rob Miles
k,Chasing Infinities --- Michael Bateman --- 2021-08-16 --- https://www.lesswrong.com/posts/o42zugvMWbJXai6x3/chasing-infinities,Chasing Infinities --- Michael Bateman --- 2021-08-16 --- https://www.lesswrong.com/posts/o42zugvMWbJXai6x3/chasing-infinities
l,Against Expected Utility --- Houshalter --- 2015-09-23 --- https://www.lesswrong.com/posts/vqB8n72rWE7GPCNP7/against-expected-utility,Against Expected Utility --- Houshalter --- 2015-09-23 --- https://www.lesswrong.com/posts/vqB8n72rWE7GPCNP7/against-expected-utility
m,Alternate approaches to Pascal’s Mugging --- DataPacRat --- 2012-10-13 --- https://www.lesswrong.com/posts/NKqa3mWsnoohrwvfb/alternate-approaches-to-pascal-s-mugging,Alternate approaches to Pascal’s Mugging --- DataPacRat --- 2012-10-13 --- https://www.lesswrong.com/posts/NKqa3mWsnoohrwvfb/alternate-approaches-to-pascal-s-mugging
n,"The AI Does Not Hate You: Superintelligence, Rationality and the Race to Save the World --- Tom Chivers --- 2019-06-13","The AI Does Not Hate You: Superintelligence, Rationality and the Race to Save the World --- Tom Chivers --- 2019-06-13"
o,"The Inside View #2–Connor Leahy-by The Inside View-video_id HAFoIRNiKYE-date 202 --- Connor Leahy, Michael Trazzi","The Inside View #2–Connor Leahy-by The Inside View-video_id HAFoIRNiKYE-date 202 --- Connor Leahy, Michael Trazzi"
What is prosaic alignment?,"Prosaic alignment refers to the alignment of artificial general intelligence (AGI) systems that are developed using existing machine learning methods and algorithms, rather than relying on hypothetical new methods based on a deeper understanding of intelligence [b]. It involves taking current AI methods, such as deep learning, and modifying or combining them to make them competitive with cutting-edge AI systems [b]. The goal of prosaic alignment is to ensure that these AGI systems are aligned with human values and goals, and do not pose risks or lead to undesirable outcomes [b]. Prosaic alignment focuses on addressing alignment challenges in the near-term, as AGI development using existing methods is expected to happen within the next few decades [b].","Prosaic AI alignment refers to the process of aligning artificial general intelligence (AGI) developed using current or ""prosaic"" AI methods with human values and goals. These methods are the ones we are using today, rather than hypothetical new methods based on a deeper understanding of intelligence [b]. The goal of prosaic AI alignment is to ensure that AGI, even if developed using these prosaic methods, behaves in a way that is beneficial to humanity and does not pose existential risks [a].

The prosaic AI alignment project can also be seen as an attempt to prevent malign generalization error from ever happening, even as we try to eliminate benign errors. This is challenging because moving toward robust generalization and toward malign generalization seem very similar, and you need some way to differentially advantage the first [e].

Prosaic AI alignment is considered important for several reasons. First, there is a reasonable chance that we will build AGI using prosaic methods. Second, even if we don't develop prosaic AGI, it is very likely that there will be important similarities between alignment for prosaic AGI and alignment for whatever kind of AGI we actually build [a, c]. 

However, it's important to note that aligning prosaic AGI is considered challenging, as it may require a deep understanding of intelligence to build aligned AI [c]. There are also concerns about the competitiveness of AGI developed using prosaic methods, as cutting-edge AI is expected to come from cutting-edge algorithms and architectures trained towards cutting-edge objectives in cutting-edge environments/datasets [b]."
a,Prosaic AI alignment --- paulfchristiano --- 2018-11-20 --- https://www.lesswrong.com/posts/YTq4X6inEudiHkHDF/prosaic-ai-alignment,Prosaic AI alignment --- paulfchristiano --- 2018-11-20 --- https://www.lesswrong.com/posts/YTq4X6inEudiHkHDF/prosaic-ai-alignment
b,A dilemma for prosaic AI alignment --- Daniel Kokotajlo --- 2019-12-17 --- https://www.lesswrong.com/posts/jYdAxH8BarPT4fqnb/a-dilemma-for-prosaic-ai-alignment,A dilemma for prosaic AI alignment --- Daniel Kokotajlo --- 2019-12-17 --- https://www.lesswrong.com/posts/jYdAxH8BarPT4fqnb/a-dilemma-for-prosaic-ai-alignment
c,Alignment Newsletter #34 --- Rohin Shah --- 2018-11-26 --- https://www.lesswrong.com/posts/ZFT78ezD2yxLjo6QM/alignment-newsletter-34,Alignment Newsletter #34 --- Rohin Shah --- 2018-11-26 --- https://www.lesswrong.com/posts/ZFT78ezD2yxLjo6QM/alignment-newsletter-34
d,Alignment versus AI Alignment --- Alex Flint --- 2022-02-04 --- https://www.lesswrong.com/posts/hTfyX4823wKqnoFnS/alignment-versus-ai-alignment,Alignment versus AI Alignment --- Alex Flint --- 2022-02-04 --- https://www.lesswrong.com/posts/hTfyX4823wKqnoFnS/alignment-versus-ai-alignment
e,Tabooing ‘Agent’ for Prosaic Alignment --- Hjalmar_Wijk --- 2019-08-23 --- https://www.lesswrong.com/posts/zCcmJzbenAXu6qugS/tabooing-agent-for-prosaic-alignment,Tabooing ‘Agent’ for Prosaic Alignment --- Hjalmar_Wijk --- 2019-08-23 --- https://www.lesswrong.com/posts/zCcmJzbenAXu6qugS/tabooing-agent-for-prosaic-alignment
f,The case for aligning narrowly superhuman models --- Ajeya Cotra --- 2021-03-05 --- https://www.lesswrong.com/posts/PZtsoaoSLpKjjbMqM/the-case-for-aligning-narrowly-superhuman-models,The case for aligning narrowly superhuman models --- Ajeya Cotra --- 2021-03-05 --- https://www.lesswrong.com/posts/PZtsoaoSLpKjjbMqM/the-case-for-aligning-narrowly-superhuman-models
g,A positive case for how we might succeed at prosaic AI alignment --- evhub --- 2021-11-16 --- https://www.lesswrong.com/posts/5ciYedyQDDqAcrDLr/a-positive-case-for-how-we-might-succeed-at-prosaic-ai,A positive case for how we might succeed at prosaic AI alignment --- evhub --- 2021-11-16 --- https://www.lesswrong.com/posts/5ciYedyQDDqAcrDLr/a-positive-case-for-how-we-might-succeed-at-prosaic-ai
h,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://intelligence.org/2018/05/19/challenges-to-christianos-capability-amplification-proposal/,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://intelligence.org/2018/05/19/challenges-to-christianos-capability-amplification-proposal/
i,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://www.lesswrong.com/posts/S7csET9CgBtpi7sCh/challenges-to-christiano-s-capability-amplification-proposal,Challenges to Christiano’s capability amplification proposal --- Eliezer Yudkowsky --- 2018-05-19 --- https://www.lesswrong.com/posts/S7csET9CgBtpi7sCh/challenges-to-christiano-s-capability-amplification-proposal
What is RLHF?,"RLHF stands for Reinforcement Learning from Human Feedback [a]. It is a method that involves training a policy to optimize a reward model based on human feedback [a]. At a high level, RLHF learns a reward model for a specific task using human feedback and then trains a policy to maximize the reward received from the reward model [a]. The reward model learned in RLHF is often overfit, so the policy benefits from interpolating between a policy that optimizes the reward model's reward and a policy trained through pure imitation learning [a]. RLHF has the advantage of ease in gathering feedback and sample efficiency for training the reward model [a]. It is particularly useful for tasks where providing feedback on the model's performance is easier than teaching the model through imitation [a].","Reinforcement Learning from Human Feedback (RLHF) is a method used in AI alignment. At a high level, RLHF learns a reward model for a certain task based on human feedback and then trains a policy to optimize the reward received from the reward model. In practice, the reward model learned is likely overfit, so the policy can benefit from interpolating between a policy that optimizes the reward model’s reward and a policy trained through pure imitation learning. A key advantage of RLHF is the ease of gathering feedback and the sample efficiency required to train the reward model. For many tasks, it’s significantly easier to provide feedback on a model’s performance rather than attempting to teach the model through imitation [a]. 

RLHF is also an important building block in several proposals to align superhuman systems [d]. It has been used in tasks such as summarizing books, which exhibits some of the difficulties of aligning superhuman AI systems as it is difficult for humans to evaluate directly [d]. 

However, RLHF also has its challenges. For instance, it relies upon humans being able to evaluate the outputs of models, which may be impossible for the kinds of tasks we want to scale AI to perform [a]. It's also worth noting that while RLHF is a popular approach in labs such as OpenAI and Anthropic, there are differing opinions on its effectiveness and potential for aligning stronger AI systems [b]."
a,RLHF --- Ansh Radhakrishnan --- 2022-05-12 --- https://www.lesswrong.com/posts/rQH4gRmPMJyjtMpTn/rlhf,RLHF --- Ansh Radhakrishnan --- 2022-05-12 --- https://www.lesswrong.com/posts/rQH4gRmPMJyjtMpTn/rlhf
b,Connor Leahy _ Promising Paths to Alignment-by AISS-video_id G4NcHrCz8yE-date 20 --- Connor Leahy,Connor Leahy _ Promising Paths to Alignment-by AISS-video_id G4NcHrCz8yE-date 20 --- Connor Leahy
c,"The MineRL BASALT Competition on Learning from Human Feedback --- Rohin Shah, Cody Wild, Steven H. Wang, Neel Alex, Brandon Houghton, William Guss, Sharada Mohanty, A --- 2021-07-05 --- http://arxiv.org/abs/2107.01969v1","The MineRL BASALT Competition on Learning from Human Feedback --- Rohin Shah, Cody Wild, Steven H. Wang, Neel Alex, Brandon Houghton, William Guss, Sharada Mohanty, A --- 2021-07-05 --- http://arxiv.org/abs/2107.01969v1"
d,"Training language models to follow instructions with human feedback --- Long Ouyang, Jeff Wu, Xu Jiang, Diogo Almeida, Carroll L. Wainwright, Pamela Mishkin, Chong Zhang, S --- 2022-03-04 --- http://arxiv.org/abs/2203.02155v1","Training language models to follow instructions with human feedback --- Long Ouyang, Jeff Wu, Xu Jiang, Diogo Almeida, Carroll L. Wainwright, Pamela Mishkin, Chong Zhang, S --- 2022-03-04 --- http://arxiv.org/abs/2203.02155v1"
e,RL with KL penalties is better seen as Bayesian inference --- Tomek Korbak --- 2022-05-25 --- https://www.lesswrong.com/posts/eoHbneGvqDu25Hasc/rl-with-kl-penalties-is-better-seen-as-bayesian-inference,RL with KL penalties is better seen as Bayesian inference --- Tomek Korbak --- 2022-05-25 --- https://www.lesswrong.com/posts/eoHbneGvqDu25Hasc/rl-with-kl-penalties-is-better-seen-as-bayesian-inference
f,"The EMPATHIC Framework for Task Learning from Implicit Human Feedback --- Yuchen Cui, Qiping Zhang, Alessandro Allievi, Peter Stone, Scott Niekum, W. Bradley Knox --- 2020-09-28 --- http://arxiv.org/abs/2009.13649v3","The EMPATHIC Framework for Task Learning from Implicit Human Feedback --- Yuchen Cui, Qiping Zhang, Alessandro Allievi, Peter Stone, Scott Niekum, W. Bradley Knox --- 2020-09-28 --- http://arxiv.org/abs/2009.13649v3"
g,Room For More Funding In AI Safety Is Highly Uncertain --- Evan_Gaensbauer --- 2016-05-12 --- https://www.lesswrong.com/posts/tAHYYvodamCMA9H38/room-for-more-funding-in-ai-safety-is-highly-uncertain,Room For More Funding In AI Safety Is Highly Uncertain --- Evan_Gaensbauer --- 2016-05-12 --- https://www.lesswrong.com/posts/tAHYYvodamCMA9H38/room-for-more-funding-in-ai-safety-is-highly-uncertain
What is the difference between narrow and general AI,"The difference between narrow and general AI lies in their level of domain specificity and generality. Narrow AI refers to systems that are designed to perform specific tasks within a limited domain, such as playing chess or driving a car [a, b, e]. These AI systems excel in their specific domains but lack the ability to reason or generalize outside of those domains [b, e]. They are typically specialized algorithms tailored to their specific areas of expertise [e]. Examples of narrow AI include AlphaGo, which is specialized in playing the game of Go, and Watson, which is designed for question-answering tasks [e].

On the other hand, general AI, also known as artificial general intelligence (AGI), refers to AI systems that possess intelligence across a wide range of domains [b, c, e]. Humans are considered to have general intelligence as they can learn new things, solve problems across various domains, and transfer knowledge from one area to another [c]. AGI aims to replicate or surpass human-level intelligence in terms of its breadth of domain and ability to generalize [b, g]. However, it is important to note that AGI does not necessarily mean that the AI system will think or reason like humans [b, c].

It is worth mentioning that there is ongoing debate and research regarding the existence and development of an intermediate stage between narrow and general AI, where AI systems can exhibit generalized learning in narrow fields of tasks [f]. These systems can learn to perform multiple related tasks within a specific domain, but they are not yet considered fully general AI [f].

In summary, narrow AI is specialized in specific domains and lacks the ability to reason or generalize outside of those domains, while general AI aims to possess intelligence across a wide range of domains, potentially surpassing human-level capabilities [a, b, c, e].","Narrow AI, also known as weak AI, is designed to perform a specific task, such as playing chess or driving a car [a, e]. It operates within a limited domain and cannot reason outside the domains it was designed for [b]. Examples of narrow AI include IBM's Watson, Google's AlphaGo, and the calculator in your phone [c, f]. Despite its limitations, narrow AI can be quite useful and has found applications across a wide range of contexts [b]. However, it does not have the capability to generalize its learning to other domains or tasks [e, l].

On the other hand, General AI, also known as Artificial General Intelligence (AGI) or strong AI, is intelligent across a wide range of domains [b, e]. It is designed to perform any intellectual task that a human being can do [e]. Unlike narrow AI, AGI can learn new things and apply its learning across different areas without requiring a fundamental rewriting of its code [c]. It is capable of generalizing its learning, transferring what it has learned in one subject to another, and drawing connections that enable it to become smarter [l].

The distinction between narrow and general AI is not binary but rather a spectrum, with degrees of generality [a, k]. For instance, large language models like GPT-3 have a fairly large degree of generality without being as general as a human [a, d]. Similarly, DeepMind's AlphaZero and MuZero are more general than a chess-specific AI like Stockfish, as they can be trained to play multiple games [f, k].

It's important to note that while we have made significant progress in narrow AI, the development of AGI remains a challenging and active area of research [b, j]. The ultimate goal of AI research is to create a system that needs no problem-specific engineering and can simply be asked to perform any task, like teaching a molecular biology class or running a government [g]."
a,Narrow AI --- plex --- https://greaterwrong.com/tag/narrow-ai?showPostCount=true&useTagName=true,Narrow AI --- plex --- https://greaterwrong.com/tag/narrow-ai?showPostCount=true&useTagName=true
b,The great downside dilemma for risky emerging technologies --- Seth Baum --- 10.1088/0031-8949/89/12/128004,The great downside dilemma for risky emerging technologies --- Seth Baum --- 10.1088/0031-8949/89/12/128004
